"type_1_npi","life_science_firm_name","product_name","nature_of_payment","year","amount"
"1508868563","AMGEN INC.","PROLIA","Food and Beverage","2017","16.08"
"1073525861","ELI LILLY AND COMPANY","TRULICITY","Food and Beverage","2018","88.35"
"1558434134","BAUSCH HEALTH US, LLC","WELLBUTRIN","Food and Beverage","2019","50.38"
"1821419672","ALIGN TECHNOLOGY, INC.","INVISALIGN","Food and Beverage","2022","137.11"
"1649243767","COLOPLAST CORP","TITAN","Food and Beverage","2016","37.33"
"1972764520","HORIZON THERAPEUTICS PLC","KRYSTEXXA","Honoraria","2022","5110"
"1437478047","NOVO NORDISK INC","VICTOZA","Food and Beverage","2018","110.89"
"1477501906","DAIICHI SANKYO INC.","MOVANTIK","Food and Beverage","2017","45.309998"
"1801888946","TISSUETECH, INC.","PROKERA","Food and Beverage","2020","14.95"
"1740237692","ALEXION PHARMACEUTICALS, INC.","SOLIRIS","Food and Beverage","2016","300.09"
"1982982252","ULTRADENT PRODUCTS INC","DENTAL AND ORTHODONTIC SUPPLIES","Gift","2018","8.95"
"1831464130","EUSA PHARMA (US) LLC","SYLVANT","Food and Beverage","2020","14.25"
"1548335458","COVIDIEN LP","PILLCAM","Food and Beverage","2019","40.27"
"1598765497","NOVO NORDISK INC","","Food and Beverage","2018","10.71"
"1306806252","ETHICON INC.","MEGA VAC","Food and Beverage","2020","135.73"
"1255390746","COOPERVISION INC.","CLARITI CONTACT LENS","Food and Beverage","2017","13.94"
"1083879829","STRAUMANN USA LLC","","Education","2017","25"
"1922084763","GILEAD SCIENCES, INC.","EPCLUSA","Food and Beverage","2018","85.2"
"1225510985","ABBVIE, INC.","VRAYLAR","Food and Beverage","2022","91.21"
"1265927115","NEVRO CORP","SENZA","Food and Beverage","2023","166.04001"
"1144399247","AMAG PHARMACEUTICALS, INC.","VYLEESI","Education","2020","12.65"
"1437121266","DOVA PHARMACEUTICALS","DOPTELET","Food and Beverage","2019","13.87"
"1023699840","STRYKER CORPORATION","TRITANIUM","Food and Beverage","2023","24.66"
"1174734297","SYNERGY PHARMACEUTICALS INC","TRULANCE","Food and Beverage","2017","20.8"
"1891029658","EDWARDS LIFESCIENCES CORPORATION","EDWARDS SAPIEN 3 TRANSCATHETER HEART VALVE","Food and Beverage","2017","39.82"
"1417903709","AMGEN INC.","AIMOVIG","Food and Beverage","2018","15.24"
"1043252257","AMARIN PHARMA INC.","VASCEPA","Food and Beverage","2018","17.42"
"1609801315","GENENTECH, INC.","AVASTIN","Food and Beverage","2016","69.65"
"1730158718","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.","JARDIANCE","Food and Beverage","2023","31.36"
"1437264553","ASTRAZENECA PHARMACEUTICALS LP","SYMBICORT","Food and Beverage","2017","10.38"
"1427258276","NOVARTIS PHARMACEUTICALS CORPORATION","XIIDRA","Food and Beverage","2020","40.629997"
"1164613188","MEDTRONIC, INC.","COREVALVE EVOLUT","Food and Beverage","2020","249.41"
"1568582484","STRAUMANN USA LLC","","Food and Beverage","2022","50.77"
"1346509205","ALCON VISION LLC","SIMBRINZA","Food and Beverage","2022","20.78"
"1992760474","ASTRAZENECA PHARMACEUTICALS LP","FARXIGA","Food and Beverage","2019","33.58"
"1821309154","ABBVIE, INC.","RINVOQ","Food and Beverage","2020","44.21"
"1902908411","MERCK SHARP & DOHME CORPORATION","ZOSTAVAX","Food and Beverage","2016","23.34"
"1699938563","SUN PHARMACEUTICAL INDUSTRIES INC.","ABSORICA LD","Food and Beverage","2020","24.17"
"1871564039","BOSTON SCIENTIFIC CORPORATION","OTHER- BSC PRODUCT NOT LISTED","Food and Beverage","2016","287.05"
"1487763991","SHIONOGI INC","OSPHENA","Food and Beverage","2016","13.02"
"1295709533","MEDTRONIC, INC.","PRESTIGE","Food and Beverage","2018","96.55"
"1689235806","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.","JARDIANCE","Food and Beverage","2022","82.39"
"1053402875","GLAXOSMITHKLINE, LLC.","ANORO","Food and Beverage","2017","27.39"
"1346566775","WRIGHT MEDICAL TECHNOLOGY, INC.","AUGMENT","Food and Beverage","2017","149.87999"
"1316510027","EXACT SCIENCES CORPORATION","COLOGUARD COLLECTION KIT","Food and Beverage","2023","17.43"
"1285636514","MALLINCKRODT LLC","ACTHAR","Food and Beverage","2017","24.93"
"1962596551","CLOVIS ONCOLOGY, INC.","RUBRACA","Speaking / Faculty Fee (Non-CME-related)","2017","38000"
"1487041554","LINUS HEALTH, INC.","CORE COGNITIVE EVALUATION","Food and Beverage","2022","17.72"
"1356312508","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","ZYLET","Food and Beverage","2016","19.84"
"1356333496","ELI LILLY AND COMPANY","TRULICITY","Food and Beverage","2022","14.29"
"1053370312","MERCK SHARP & DOHME CORPORATION","","Food and Beverage","2016","16.36"
"1528430725","ZOLL SERVICES LLC (A/K/A ZOLL LIFECOR CORP)","LIFEVEST","Food and Beverage","2022","21.26"
"1598927907","JANSSEN PHARMACEUTICALS, INC","XARELTO","Food and Beverage","2017","18.88"
"1609972314","TAKEDA PHARMACEUTICALS AMERICA, INC.","MOTEGRITY","Food and Beverage","2019","10.27"
"1245760495","VANDA PHARMACEUTICALS INC.","HETLIOZ","Food and Beverage","2022","49.7"
"1184653743","PROGENICS PHARMACEUTICALS, INC.","PYLARIFY","Food and Beverage","2022","20.31"
"1720548993","ABBOTT LABORATORIES","FREESTYLE LIBRE 3","Food and Beverage","2023","135.86"
"1871559708","MEDTRONIC, INC.","VECTRIS","Food and Beverage","2017","23.92"
"1023101300","STRAUMANN USA LLC","","Gift","2018","392"
"1871674861","SUNOVION PHARMACEUTICALS INC.","BROVANA","Food and Beverage","2016","148.25"
"1003052739","OTSUKA AMERICA PHARMACEUTICAL, INC.","JYNARQUE","Education","2023","18.8"
"1205892312","PFIZER INC.","LYRICA","Food and Beverage","2016","12.84"
"1831166958","PFIZER INC.","EUCRISA","Food and Beverage","2021","44.54"
"1295714350","PROMIUS PHARMA LLC","SERNIVO SPRAY 120ML","Food and Beverage","2017","12.43"
"1194260828","MANNKIND CORPORATION","AFREZZA","Food and Beverage","2022","18.07"
"1811942048","KOWA COMPANY, LTD.","LIVALO","Food and Beverage","2022","18.67"
"1245851492","ALCON VISION LLC","CLAREON","Food and Beverage","2023","149.88"
"1407877491","GLAXOSMITHKLINE, LLC.","TRELEGY ELLIPTA","Food and Beverage","2019","28.08"
"1285612291","ASTRAZENECA PHARMACEUTICALS LP","BREZTRI","Food and Beverage","2021","139.45"
"1023405081","ASTELLAS PHARMA INC","LEXISCAN","Food and Beverage","2023","123.06"
"1689031536","VISTAPHARM, INC.","THYQUIDITY","Food and Beverage","2021","11.77"
"1932109246","RESMED CORP","AIRSENSE","Food and Beverage","2018","16.49"
"1891979175","ZOLL SERVICES LLC (A/K/A ZOLL LIFECOR CORP)","LIFEVEST","Food and Beverage","2018","196"
"1518481704","DAIICHI SANKYO INC.","TURALIO","Food and Beverage","2021","14.72"
"1972535508","REDHILL BIOPHARMA INC.","MOVANTIK","Food and Beverage","2020","15.14"
"1366630683","PHILIPS ELECTRONICS NORTH AMERICA CORPORATION","(7999) SRC UNDIVIDED","Food and Beverage","2023","13.32"
"1134109796","ASTRAZENECA PHARMACEUTICALS LP","SYMBICORT","Food and Beverage","2018","29.09"
"1609883701","NOVO NORDISK INC","OZEMPIC","Food and Beverage","2020","19"
"1316029564","BAYER HEALTHCARE PHARMACEUTICALS INC.","KERENDIA","Food and Beverage","2023","168.51"
"1518955129","ETHICON INC.","SURGICEL FAMILY OF ABSORBABLE HEMOSTATS","Food and Beverage","2018","12.07"
"1104865922","PFIZER INC.","PREVNAR 20","Food and Beverage","2023","19.57"
"1922601442","STEMLINE THERAPEUTICS INC.","ORSERDU","Food and Beverage","2023","99.46"
"1427466010","ASTELLAS PHARMA INC","","Food and Beverage","2017","87.29"
"1750323846","ARBOR PHARMACEUTICALS, INC.","HORIZANT","Food and Beverage","2021","62.17"
"1083675433","ABBVIE, INC.","VRAYLAR","Food and Beverage","2023","97.62"
"1033552682","BARD PERIPHERAL VASCULAR, INC.","","Food and Beverage","2022","129.37"
"1215178215","MERCK SHARP & DOHME CORPORATION","BELSOMRA","Food and Beverage","2022","26.27"
"1104054295","NOVO NORDISK INC","","Food and Beverage","2017","128.13"
"1205911005","GILEAD SCIENCES, INC.","","Education","2017","19.99"
"1386158913","NOVO NORDISK INC","RYBELSUS","Food and Beverage","2021","12.05"
"1932408028","EMD SERONO, INC.","","Food and Beverage","2021","80.79"
"1982947925","TAKEDA PHARMACEUTICALS AMERICA, INC.","VYVANSE","Food and Beverage","2021","13.95"
"1770555740","NOVARTIS PHARMACEUTICALS CORPORATION","ENTRESTO","Food and Beverage","2021","149.37"
"1851618102","ASTELLAS PHARMA INC","CRESEMBA","Food and Beverage","2016","22.37"
"1306299300","AZURITY PHARMACEUTICALS, INC.","EDARBI","Food and Beverage","2023","12.94"
"1629015730","ABIOMED","IMPELLA","Food and Beverage","2022","757.04"
"1861468100","JANSSEN PHARMACEUTICALS, INC","XARELTO","Speaking / Faculty Fee (Non-CME-related)","2019","35000"
"1023095957","GALDERMA LABORATORIES, L.P.","EPIDUO FORTE","Speaking / Faculty Fee (Non-CME-related)","2019","5450"
"1063581874","ASTELLAS PHARMA INC","MYRBETRIQ","Food and Beverage","2018","18.43"
"1497704720","FIDIA PHARMA USA INC","HYMOVIS","Food and Beverage","2021","29.54"
"1841292455","KYOWA KIRIN, INC.","NOURIANZ","Speaking / Faculty Fee (Non-CME-related)","2020","8123.75"
"1144207143","SANOFI-AVENTIS U.S. LLC","PRALUENT","Food and Beverage","2017","11.49"
"1972517860","JANSSEN PHARMACEUTICALS, INC","","Education","2017","6.9700003"
"1548442684","ZOLL SERVICES LLC (A/K/A ZOLL LIFECOR CORP)","LIFEVEST","Food and Beverage","2021","68.9"
"1992797179","COOPERVISION INC.","CLARITI CONTACT LENS","Food and Beverage","2017","75.72"
"1083095848","PFIZER INC.","OXBRYTA","Food and Beverage","2023","13.13"
"1396060034","AMGEN INC.","REPATHA","Food and Beverage","2021","124.8"
"1578820338","NEUROCRINE BIOSCIENCES, INC.","ONGENTYS","Food and Beverage","2022","22.81"
"1518224898","AMGEN INC.","REPATHA","Food and Beverage","2018","19.49"
"1043276959","ALCON VISION LLC","CENTURION","Food and Beverage","2017","53.92"
"1669717773","ELI LILLY AND COMPANY","TALTZ","Food and Beverage","2019","36.69"
"1568408292","SANOFI PASTEUR INC.","VAXELIS","Food and Beverage","2021","20.39"
"1942271838","GLAXOSMITHKLINE, LLC.","ANORO","Food and Beverage","2017","11.1"
"1467459115","KOWA COMPANY, LTD.","LIVALO","Food and Beverage","2018","10.74"
"1518918317","BOSTON SCIENTIFIC CORPORATION","SUPERION INDIRECT DECOMPRESSION SYSTEM","Food and Beverage","2022","55.85"
"1124070925","GILEAD SCIENCES, INC.","","Food and Beverage","2018","30.329998"
"1326509233","OTSUKA AMERICA PHARMACEUTICAL, INC.","REXULTI","Food and Beverage","2023","103.68"
"1962580480","TAKEDA PHARMACEUTICALS AMERICA, INC.","DEXILANT","Food and Beverage","2019","48.47"
"1023392156","GLAXOSMITHKLINE, LLC.","SHINGRIX","Food and Beverage","2023","32.71"
"1649231192","ALCON VISION LLC","ILUX","Food and Beverage","2021","50.91"
"1417946575","BIOFRONTERA INC.","AMELUZ","Food and Beverage","2021","15.43"
"1841580065","PUMA BIOTECHNOLOGY, INC.","NERLYNX","Food and Beverage","2022","25.220001"
"1003018102","ABBVIE, INC.","DURYSTA","Food and Beverage","2023","289.52"
"1811387038","SALIX PHARMACEUTICALS, A DIVISION OF BAUSCH HEALTH US, LLC","RELISTOR","Food and Beverage","2021","101.06"
"1447249750","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.","JARDIANCE","Food and Beverage","2017","17.77"
"1427086008","STRAUMANN USA LLC","","Education","2020","75"
"1740280932","JANSSEN PHARMACEUTICALS, INC","STELARA","Food and Beverage","2022","54.9"
"1376555847","BAYER HEALTHCARE PHARMACEUTICALS INC.","FINACEA","Food and Beverage","2016","14.27"
"1427002575","BIOFRONTERA INC.","AMELUZ","Food and Beverage","2018","74.44"
"1760596886","BOSTON SCIENTIFIC CORPORATION","SPECTRA SYSTEM","Food and Beverage","2017","39.78"
"1609296417","ABBVIE, INC.","DALVANCE","Food and Beverage","2021","55.66"
"1134178817","GLAXOSMITHKLINE, LLC.","NUCALA","Food and Beverage","2019","14.36"
"1215190400","AERIE PHARMACEUTICALS, INC.","RHOPRESSA","Food and Beverage","2018","13.9"
"1801105309","STRYKER CORPORATION","AXSOS","Food and Beverage","2019","325.05002"
"1538326970","JANSSEN PHARMACEUTICALS, INC","REMICADE","Speaking / Faculty Fee (Non-CME-related)","2016","2200"
"1437368065","PACIRA CRYOTECH INCORPORATED","EXPAREL","Food and Beverage","2023","25.24"
"1760470579","ETHICON INC.","SURGICEL POWDER","Food and Beverage","2020","41.629997"
"1568813038","SUNOVION PHARMACEUTICALS INC.","LATUDA","Food and Beverage","2018","454.96"
"1063475762","BIOHORIZONS IMPLANT SYSTEMS INC.","BIOHORIZONS DENTAL IMPLANTS","Food and Beverage","2017","102.66"
"1184047540","REDHILL BIOPHARMA INC.","TALICIA","Food and Beverage","2021","14.67"
"1225146293","SUNOVION PHARMACEUTICALS INC.","UTIBRON","Food and Beverage","2017","37.23"
"1336243922","DORNIER MEDTECH AMERICA, INC","LITHOTRIPTERS & ACCESSORIES","Food and Beverage","2019","163.39"
"1831162841","ACTELION PHARMACEUTICALS, LTD","OPSUMIT","Food and Beverage","2021","26.279999"
"1861461477","TEVA PHARMACEUTICALS USA, INC.","AIRDUO DIGIHALER","Food and Beverage","2020","11.25"
"1235118910","COLOPLAST CORP","RETRACE","Food and Beverage","2021","12.15"
"1124026497","AMAG PHARMACEUTICALS, INC.","INTRAROSA","Education","2019","16.77"
"1275854580","GC AMERICA INC.","MIPASTE","Food and Beverage","2022","13.64"
"1205130218","NOVARTIS PHARMACEUTICALS CORPORATION","SANDOSTATIN","Food and Beverage","2019","15.74"
"1295731396","ENDOLOGIX, INC.","ALTO ABDOMINAL STENT GRAFT SYSTEM","Food and Beverage","2022","490.51"
"1982706503","LILLY USA, LLC","TRULICITY","Food and Beverage","2023","12.27"
"1801437983","ITI, INC.","CAPLYTA","Food and Beverage","2023","30.39"
"1083625396","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.","JARDIANCE","Food and Beverage","2019","11.77"
"1043200207","AMGEN INC.","TEZSPIRE","Food and Beverage","2023","193.73"
"1902981046","NOTAL VISION, INC.","","Speaking / Faculty Fee (Non-CME-related)","2022","82.04"
"1336286756","MERCK SHARP & DOHME CORPORATION","KEYTRUDA","Food and Beverage","2022","23.62"
"1134204043","IBSA PHARMA INC.","LICART","Food and Beverage","2021","22.47"
"1528134871","ABBOTT LABORATORIES","PRECISION XCEED PRO","Food and Beverage","2022","16.48"
"1780655134","COOK INCORPORATED","COOK MEDICAL CATHETERS","Food and Beverage","2016","62.22"
"1225397250","FRESENIUS USA INC.","VELPHORO","Food and Beverage","2018","19.05"
"1366503864","USWM, LLC","ZIMHI","Food and Beverage","2023","142.58"
"1093977639","CANON INC.","","Food and Beverage","2019","27.37"
"1760598759","BAYER HEALTHCARE PHARMACEUTICALS INC.","FINACEA","Food and Beverage","2017","42.96"
"1548502446","PENUMBRA, INC.","RUBY COIL","Food and Beverage","2023","134"
"1487908406","ABBVIE, INC.","UBRELVY","Food and Beverage","2021","11.74"
"1306933916","ZIMMER BIOMET HOLDINGS, INC.","TAPERED SCREW","Food and Beverage","2021","20"
"1962406462","NOVARTIS PHARMACEUTICALS CORPORATION","MEKINIST","Food and Beverage","2019","14.63"
"1194192807","NOVO NORDISK INC","OZEMPIC","Food and Beverage","2021","25.630001"
"1639155195","HERON THERAPEUTICS, INC.","ZYNRELEF","Food and Beverage","2023","35.16"
"1629043476","SANOFI-AVENTIS U.S. LLC","TOUJEO","Food and Beverage","2017","15.01"
"1881922409","PFIZER INC.","MYFEMBREE","Education","2021","16.35"
"1225098031","PROCEPT BIOROBOTICS CORPORATION","AQUABEAM ROBOTIC SYSTEM","Food and Beverage","2023","18.29"
"1750571360","AUGMENIX, INC.","SPACEOAR","Food and Beverage","2018","60.97"
"1093074122","MEDTRONIC, INC.","SOLITAIRE","Food and Beverage","2018","212.58"
"1730662552","AMGEN INC.","OTEZLA","Food and Beverage","2023","15.83"
"1003043647","GILEAD SCIENCES, INC.","","Food and Beverage","2018","14.32"
"1548437544","AMGEN INC.","EVENITY","Food and Beverage","2020","11.68"
"1649304114","GLAXOSMITHKLINE, LLC.","BREO","Food and Beverage","2017","156.78"
"1104206861","JOHNSON & JOHNSON VISION CARE, INC.","ACUVUE","Food and Beverage","2016","105.67"
"1033602214","NOVO NORDISK INC","SAXENDA","Food and Beverage","2022","16.1"
"1245244755","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.","PRADAXA","Food and Beverage","2017","22.93"
"1346258746","UNITED THERAPEUTICS CORPORATION","ORENITRAM","Speaking / Faculty Fee (Non-CME-related)","2018","4635.17"
"1962762294","DEPUY SYNTHES PRODUCTS, INC.","EMBOTRAP II REVASCULARIZATION DEVICE","Food and Beverage","2019","116.03"
"1922536226","OTSUKA AMERICA PHARMACEUTICAL, INC.","REXULTI","Food and Beverage","2023","29.02"
"1790084408","STEMLINE THERAPEUTICS INC.","ORSERDU","Food and Beverage","2023","101.35"
"1184174450","TEVA PHARMACEUTICALS USA, INC.","AUSTEDO","Food and Beverage","2021","107.2"
"1215553664","ALLERGAN INC.","VUITY","Food and Beverage","2022","24.3"
"1740577717","ZIMMER BIOMET HOLDINGS, INC.","ALL T3 IMPLANTS","Food and Beverage","2021","14.04"
"1104811553","TEVA PHARMACEUTICALS USA, INC.","ZECUITY","Food and Beverage","2016","17.1"
"1851989883","PHILIPS ELECTRONICS NORTH AMERICA CORPORATION","(3128) PREM DIAM CL HANDLE","Food and Beverage","2021","19.41"
"1689829673","W. L. GORE & ASSOCIATES, INC.","VIABAHN VBX BALLOON EXPANDABLE ENDOPROSTHESIS","Food and Beverage","2018","162.79001"
"1255708459","ABBVIE, INC.","UBRELVY","Food and Beverage","2022","12.78"
"1174721310","GLAXOSMITHKLINE, LLC.","","Speaking / Faculty Fee (Non-CME-related)","2023","13000"
"1841425253","HORIZON THERAPEUTICS PLC","KRYSTEXXA","Food and Beverage","2022","153.79"
"1245213164","INTUITIVE SURGICAL, INC.","DA VINCI SURGICAL SYSTEM","Food and Beverage","2023","38.89"
"1356872972","ACUMED LLC","ACU-LOC WRIST PLATING SYSTEM","Travel and Lodging","2021","422.96"
"1992067656","PFIZER INC.","ELIQUIS","Food and Beverage","2016","10.4"
"1639308836","GLAXOSMITHKLINE, LLC.","BREO","Food and Beverage","2016","40.13"
"1720079528","GRT US HOLDING, INC.","QUTENZA","Food and Beverage","2021","48.940002"
"1598925588","JOHNSON & JOHNSON SURGICAL VISION, INC.","","Food and Beverage","2022","100.49"
"1831157916","ALLERGAN INC.","BOTOX","Food and Beverage","2021","230.64"
"1174126346","LILLY USA, LLC","EMGALITY","Food and Beverage","2023","15.62"
"1336229392","PFIZER INC.","PREVNAR - 13","Food and Beverage","2016","12.57"
"1265470959","MERCK SHARP & DOHME CORPORATION","BRIDION","Food and Beverage","2021","136"
"1235250366","BIODELIVERY SCIENCES INTERNATIONAL, INC.","BELBUCA","Food and Beverage","2021","86.25"
"1649413063","TAKEDA PHARMACEUTICALS AMERICA, INC.","GLASSIA","Food and Beverage","2022","32.42"
"1477812394","DEPUY SYNTHES PRODUCTS, INC.","VIPER","Food and Beverage","2018","35.5"
"1962489195","PFIZER INC.","PREVNAR - 13","Food and Beverage","2016","12.4"
"1386845378","ALLERGAN INC.","BOTOX CHRONIC MIGRAINE","Food and Beverage","2017","10.65"
"1770691685","COGENTIX MEDICAL INC.","URGENT PC","Food and Beverage","2016","18.71"
"1952598898","PFIZER INC.","IBRANCE","Food and Beverage","2016","117.6"
"1285632067","SANOFI-AVENTIS U.S. LLC","NO PRODUCT DISCUSSED","Travel and Lodging","2016","377.43"
"1740249143","BOSTON SCIENTIFIC CORPORATION","AMS","Food and Beverage","2018","18.07"
"1356394472","ALEXION PHARMACEUTICALS, INC.","","Consulting Fee","2023","2685"
"1184746968","NEVRO CORP","SENZA SPINAL CORD STIMULATION SYSTEM","Speaking / Faculty Fee (Non-Accredited CME)","2019","400"
"1235331125","AVANIR PHARMACEUTICALS, INC.","ONZETRA XSAIL","Food and Beverage","2016","21.01"
"1194826552","NEUROCRINE BIOSCIENCES, INC.","INGREZZA","Food and Beverage","2023","14.47"
"1962698282","HU-FRIEDY MFG. CO., LLC","HU-FRIEDY IMS SYSTEM","Education","2016","130"
"1780682401","JANSSEN PHARMACEUTICALS, INC","XARELTO","Food and Beverage","2017","75.84"
"1790004992","BOSTON SCIENTIFIC CORPORATION","WATCHMAN","Food and Beverage","2020","103.37"
"1205885787","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.","JARDIANCE","Food and Beverage","2017","11.16"
"1659431484","TRIS PHARMA INC","DYANAVEL XR","Food and Beverage","2016","14.91"
"1831163682","PFIZER INC.","PREVNAR - 13","Food and Beverage","2018","16.65"
"1033666136","PATTERSON COMPANIES, INC.","","Food and Beverage","2022","300"
"1013144369","PFIZER INC.","VYNDAQEL","Food and Beverage","2019","14.96"
"1811961774","ELI LILLY AND COMPANY","TRULICITY","Food and Beverage","2016","6.8700004"
