"projectId","display","codingType","tcSize"
"5","Abdominal Aortic Aneurysm (AAA)","condition","1246843"
"1604","Diffuse Panbronchiolitis","condition","50743"
"4274","Pneumocystis Jiroveci Pneumonia","condition","67648"
"155","AIDS Dementia Complex","condition","610899"
"5213","TNF Receptor-Associated Periodic Syndrome","condition","2222"
"6289","Axial Spondyloarthritis (AxSpA)","condition","116065"
"2810","Cystoisosporiasis","condition","1941"
"5236","Tracheal Agenesis","condition","2145"
"1631","D-Minus Hemolytic Uremic Syndrome","condition","51650"
"2708","Cerebral Hypoxia","condition","1219210"
"5061","Susac Syndrome","condition","58807"
"2770","Inflammatory Breast Cancer","condition","2584525"
"6440","Pseudobulbar Affect","condition","9582"
"2254","Glycogen Storage Disease Type 0","condition","494"
"1645","Doyne Honeycomb Retinal Dystrophy","condition","32502"
"5036","Streptococcal Group B Infection","condition","71081"
"6584","Carnitine Palmitoyltransferase 2 Deficiency","condition","882"
"6608","Bladder Reconstruction","procedure","28524"
"474","Bardet-Biedl Syndrome","condition","14972"
"5910","Sleep Paralysis","condition","2248"
"6141","Schistosomiasis","condition","183178"
"411","X-Linked Infantile Spinal Muscular Atrophy","condition","2149"
"750","CAPOS Syndrome","condition","103974"
"920","Chikungunya","condition","26158"
"652","Plague","condition","34143"
"2452","Hermansky-Pudlak Syndrome","condition","12364"
"6383","Mastectomy","procedure","308073"
"6560","Cataract Removal","procedure","215304"
"3021","Lichen Planus","condition","107536"
"2756","Infantile Apnea","condition","18538"
"2925","L-2-Hydroxyglutaric Aciduria","condition","1267"
"1939","FG Syndrome","condition","999"
"3558","Multiple Endocrine Neoplasia Type 2","condition","17323"
"4765","Sclerosing Mesenteritis","condition","16139"
"4219","Philadelphia-Negative Chronic Myeloid Leukemia","condition","141459"
"5868","Herpetic Stomatitis","condition","10986"
"117","Adenocarcinoid Tumor","condition","911"
"2786","Interstitial Cystitis","condition","108016"
"6307","Patulous Eustachian Tube","condition","3109"
"4187","Periventricular Heterotopia","condition","8098"
"548","Birt-Hogg-Dube Syndrome","condition","10082"
"4439","Myotonic Dystrophy Type 2","condition","57461"
"6401","Appendix Cancer","condition","64697"
"3064","Long QT Syndrome 3","condition","39869"
"235","Amniotic Band Syndrome","condition","4701"
"2852","Kallmann Syndrome","condition","67494"
"6312","Large-Cell Lung Carcinoma","condition","1670043"
"2100","Odontotrichomelic Syndrome","condition","2324"
"6018","Opisthotonos","condition","510709"
"1614","Diphtheria","condition","38106"
"6000","Neonatal Sepsis","condition","42151"
"4133","Trisomy 13","condition","8220"
"3000","Lethal Congenital Contracture Syndrome","condition","2147"
"5012","Steatocystoma Multiplex","condition","2260"
"3777","Neuroma Biliary Tract","condition","11200"
"4883","Sorsby Fundus Dystrophy","condition","4128"
"1593","IPEX Syndrome","condition","1908"
"2459","Shingles","condition","816881"
"2821","Spondylocostal Dysostosis","condition","1093"
"3180","Malonyl-CoA Decarboxylase Deficiency","condition","558"
"3820","Non-Small Cell Lung Cancer (NSCLC)","condition","2582974"
"667","Byssinosis","condition","3255"
"5092","Synovial Sarcoma","condition","134724"
"4746","Schizophrenia","condition","2216489"
"2830","Joubert Syndrome","condition","6794"
"2971","Ledderhose Disease","condition","352505"
"6084","Infantile Pneumothorax","condition","28156"
"3674","Inclusion Body Myositis","condition","20667"
"2896","Kleine Levin Syndrome","condition","5868"
"49","Acrocallosal Syndrome","condition","1905"
"6603","Inappropriate Sinus Tachycardia (IST)","condition","622762"
"2455","Herpes Simplex Encephalitis","condition","24861"
"795","Chronic Eosinophilic Pneumonia","condition","41662"
"6105","Pulmonary Embolism","condition","1673334"
"2213","Glaucoma","condition","2942939"
"4771","Scott Syndrome","condition","2857"
"5241","Transcobalamin Deficiency","condition","2069"
"5841","Glomus Tympanum Tumor","condition","11699"
"3836","Obesity","condition","3509527"
"4833","Sialidosis","condition","9874"
"5555","Xeroderma Pigmentosum","condition","40501"
"3527","Mucopolysaccharidosis Type 3A (MPS IIIA, Sanfilippo Syndrome A)","condition","1165"
"6538","Salpingo-Oophorectomy","procedure","24930"
"5786","Erysipeloid","condition","3694"
"3058","Laryngo-Onycho-Cutaneous Syndrome","condition","200"
"4220","Phocomelia","condition","10859"
"6245","Urethral Stricture","condition","129348"
"1068","Chromosome 11q Duplication","condition","168"
"767","X-Linked Cardiac Valvular Dysplasia","condition","7194"
"6551","Congenital Athymia","condition","2555"
"4890","Spastic Diplegia Infantile Type","condition","133080"
"6514","Oppositional Defiant Disorder (ODD)","condition","4237"
"3052","Lissencephaly 1","condition","3154"
"5985","Multiple Mononeuropathy","condition","4847"
"78","Dyschromatosis Symmetrica Hereditaria","condition","25300"
"5531","Wolfram Syndrome","condition","13331"
"5199","Thyroid Cancer","condition","907374"
"3265","Melioidosis","condition","25833"
"875","CLN4 Disease","condition","18605"
"5928","Low Blood Pressure","condition","1806635"
"3813","Non-Hodgkin Lymphoma","condition","1761302"
"4633","Retinopathy Pigmentary Mental Retardation","condition","92436"
"3641","Myocarditis","condition","153406"
"5633","Apnea of Prematurity","condition","3625"
"4222","DK Phocomelia Syndrome","condition","5473"
"4075","Familial Pancreatic Cancer","condition","738698"
"3766","Neuroendocrine Tumor","condition","1143632"
"2281","Goodpasture Syndrome","condition","22999"
"3131","Increased Head Circumference","condition","13012"
"6573","Cervical Disc Surgery","procedure","171219"
"6442","Rectocele","condition","61510"
"5611","Childhood Acute Myeloid Leukemia","condition","441421"
"4853","Sinus Cancer","condition","74462"
"2048","Fibrosarcoma","condition","331384"
"737","Camptodactyly Syndrome Guadalajara Type 2","condition","7604"
"4466","Pseudotumor Cerebri Syndrome","condition","62139"
"2867","Kenny-Caffey Syndrome Type 2","condition","3400"
"6112","Radiation Enteritis","condition","25025"
"831","Primary Amebic Meningoencephalitis","condition","48461"
"753","Universal Acquired Melanosis","condition","258181"
"3364","Metastatic Insulinoma","condition","12235"
"5615","Acute Tubular Necrosis","condition","261869"
"6036","Ozena","condition","197729"
"2113","Fructose-1,6-Bisphosphatase Deficiency","condition","2433"
"443","Attenuated Familial Adenomatous Polyposis","condition","183735"
"4449","Intersex","condition","242704"
"883","Chanarin-Dorfman Syndrome","condition","4083"
"403","Arthrogryposis Multiplex Congenita","condition","18422"
"429","Atelosteogenesis Type 1","condition","8522"
"217","Leber Congenital Amaurosis","condition","13040"
"6230","Trachoma","condition","51367"
"5541","Wrinkly Skin Syndrome","condition","30299"
"5729","Cerebrospinal Fluid Leak","condition","41624"
"846","Subacute Cerebellar Degeneration","condition","7873"
"5312","Tuberous Sclerosis","condition","61195"
"4467","5-Alpha Reductase Deficiency","condition","448"
"2315","Factor 12 Deficiency","condition","17576"
"381","Argininosuccinic Aciduria","condition","3276"
"4334","Eccrine Porocarcinoma","condition","16319"
"2085","Follicular Lymphoma","condition","445117"
"6323","Dysembryoplastic Neuroepithelial Tumors (DNET)","condition","70270"
"6359","Giardia Infection","condition","39000"
"6302","Diffuse Midline Glioma H3 K27M-Mutant","condition","12472"
"5233","Toxocariasis","condition","13456"
"6182","Stasis Dermatitis and Ulcers","condition","1171115"
"6192","Subconjunctival Hemorrhage","condition","172032"
"6361","Lipedema","condition","6172"
"4548","Congenital Radioulnar Synostosis","condition","3235"
"3720","Neonatal Herpes","condition","3088"
"3218","Maternal Hyperphenylalaninemia","condition","4999"
"2273","Gomez Lopez Hernandez Syndrome","condition","773"
"678","ALG3-CDG","condition","4022"
"1770","Emery-Dreifuss Muscular Dystrophy","condition","8345"
"6407","Costochondritis","condition","148903"
"965","Chorea","condition","40598"
"2164","Geleophysic Dysplasia","condition","976"
"2601","Primary Hyperoxaluria Type 3","condition","1178"
"1261","Congenital Arteriovenous Shunt","condition","2478"
"3669","Nearsightedness","condition","251727"
"3358","Metaphyseal Chondrodysplasia Schmid Type","condition","658"
"4456","Pseudohypoparathyroidism","condition","12253"
"2333","Hantavirus Infection","condition","30661"
"580","Boomerang Dysplasia","condition","4091"
"3500","Mondini Dysplasia","condition","2170"
"1420","Crohn's Disease","condition","1069497"
"456","Osteomesopyknosis","condition","6135"
"1323","Heart Failure","condition","6275584"
"5106","Systemic Mastocytosis","condition","22227"
"3081","Lung Agenesis","condition","2528"
"5885","Hyperventilation","condition","166555"
"2600","Primary Hyperoxaluria Type 2","condition","1412"
"61","Acrokeratoelastoidosis of Costa","condition","48141"
"2412","Hepatitis","condition","3438909"
"5851","Hammer Toe","condition","343369"
"6086","Polymorphous Light Eruption","condition","3332"
"250","Amyotonia Congenita","condition","6468"
"1320","Congenital Syphilis","condition","8459"
"4236","Piebaldism","condition","2345"
"242","Familial Transthyretin Amyloidosis","condition","22321"
"2121","Fumarase Deficiency","condition","6206"
"1270","Centronuclear Myopathy","condition","4702"
"6342","Nonalcoholic Steatohepatitis (NASH)","condition","215737"
"272","Angioimmunoblastic T-cell Lymphoma","condition","18862"
"5668","Boils","condition","2797056"
"5782","Epidermoid Cyst","condition","340980"
"1696","X-Linked Dystonia-Parkinsonism","condition","9653"
"518","Beryllium Disease","condition","5201"
"131","Congenital Adrenal Hyperplasia (CAH)","condition","53365"
"6621","Craniectomy","procedure","11999"
"2641","Familial HDL Deficiency","condition","28859"
"6321","WT1-Related Wilms Tumor Syndromes","condition","711079"
"5972","Milk-Alkali Syndrome","condition","612851"
"5884","Hypertensive Heart Disease","condition","4937338"
"5902","Interstitial Nephritis","condition","543406"
"2027","Fetal Enterovirus Syndrome","condition","3805"
"800","Cat Eye Syndrome","condition","4488"
"1033","Chromosome 7q Duplication","condition","260"
"4862","Sjogren-Larsson Syndrome","condition","5142"
"2938","Lambert-Eaton Syndrome","condition","8262"
"2310","Gyrate Atrophy of the Choroid and Retina","condition","20318"
"5891","Hypophosphatemia","condition","71517"
"348","Aortopulmonary Window","condition","9132"
"4294","Autosomal Dominant Polycystic Kidney Disease","condition","67155"
"4643","Reye Syndrome","condition","7386"
"6316","Hereditary Neuroblastoma","condition","9044"
"5361","Urachal Cyst","condition","4717"
"3443","Microphthalmia with Linear Skin Defects Syndrome","condition","947"
"6076","Pityriasis Rosea","condition","10367"
"5842","Glossitis","condition","208149"
"1182","Cleidocranial Dysplasia","condition","7759"
"6377","Pancreas Transplant","procedure","64673"
"6286","Triple-Negative Breast Cancer","condition","59672"
"653","Budd-Chiari Syndrome","condition","29584"
"4874","Small Cell Lung Cancer (SCLC)","condition","1795092"
"5624","Analgesic Nephropathy","condition","6026"
"69","Acromesomelic Dysplasia Maroteaux Type","condition","6277"
"5676","Breast Infection","condition","342128"
"5904","Intestinal Leiomyoma","condition","27123"
"4773","Scurvy","condition","10467"
"922","Childhood Disintegrative Disorder","condition","479"
"5252","Essential Tremor","condition","274004"
"4535","Rabies","condition","76934"
"977","Serpiginous Choroiditis","condition","1044"
"6597","Extracranial-Intracranial Bypass Surgery","procedure","6459"
"3103","Meige Disease","condition","489395"
"6331","Angiosarcoma","condition","1823836"
"24","Accessory Pancreas","condition","7583"
"1428","Cryptococcosis","condition","80809"
"3282","Myelomeningocele","condition","40062"
"89","Acute Febrile Neutrophilic Dermatosis","condition","6657"
"5289","Trisomy 12 Mosaicism","condition","2485"
"105","Acute Myeloid Leukemia (AML)","condition","1019746"
"6478","Atrioventricular Nodal Reentrant Tachycardia (AVNRT)","condition","748571"
"4873","Obstructive Sleep Apnea","condition","3594157"
"445","Auditory Neuropathy Spectrum Disorder","condition","39403"
"4592","Renovascular Hypertension","condition","5333795"
"552","Blastomycosis","condition","16034"
"5479","Wallerian Degeneration","condition","47274"
"3007","Leukocyte Adhesion Deficiency Type 1","condition","4405"
"801","Cat Scratch Disease","condition","14646"
"6197","Superficial Thrombophlebitis","condition","74400"
"6465","Pudendal Neuralgia","condition","29525"
"611","Brachydactyly Type B","condition","657"
"3114","Anaplastic Large Cell Lymphoma","condition","45152"
"5822","Fungal Arthritis","condition","20366"
"2563","Hyperglycerolemia","condition","9517"
"713","SRD5A3-CDG","condition","4114"
"5716","Common Peroneal Nerve Dysfunction","condition","18028"
"5938","Lymphadenitis","condition","163295"
"2284","Gorlin-Chaudhry-Moss Syndrome","condition","140"
"528","Bidirectional Tachycardia","condition","586999"
"802","Cataract","condition","14480428"
"1097","Chromosome 16q Duplication","condition","219"
"3144","Macrosomia","condition","5942"
"3027","Light Chain Deposition Disease (LCDD)","condition","33398"
"486","Migraine with Brainstem Aura","condition","130875"
"296","AEC Syndrome","condition","739"
"5127","Adult T-Cell Leukemia","condition","115834"
"5831","Gastrointestinal Fistula","condition","255509"
"6604","Rhizarthrosis","condition","311672"
"4602","Distal Renal Tubular Acidosis","condition","21932"
"4902","Spastic Paraplegia Type 2","condition","24733"
"708","RFT1-CDG","condition","4054"
"154","Aicardi-Goutieres Syndrome","condition","35235"
"4038","Otosclerosis","condition","26532"
"4238","Pierre Robin Sequence","condition","11071"
"6116","Relapsing Fever","condition","14818"
"3760","Neurocutaneous Melanosis","condition","468243"
"5492","Nodular Nonsuppurative Panniculitis","condition","4239"
