"primary_type_2_npi","referring_type_2_npi","primary_type_2_npi_city","referring_type_2_npi_city","primary_type_2_npi_state","referring_type_2_npi_state","primary_type_2_npi_postal_code","referring_type_2_npi_postal_code","primary_type_2_npi_lat","referring_type_2_npi_lat","primary_type_2_npi_lng","referring_type_2_npi_lng","primary_type_2_npi_name","referring_type_2_npi_name","primary_hospital_name","referring_hospital_name","primary_type_1_npi","referring_type_1_npi","primary_type_1_npi_name","referring_type_1_npi_name","primary_specialty","referring_specialty","date","diagnosis_code","diagnosis_code_description","procedure_code","procedure_code_description","total_claim_charge","total_claim_line_charge","patient_count"
"1811997638","0","LIBERTYVILLE","","ILLINOIS","","60048","","42.29521942138672","0","-87.94981384277344","0","MEDLINE HEALTHCARE COMPANY","","","","0","1376514687","","ELIZABETH SCHWARTZ","","","2018-02-01","","","0","Electric breast pump","120","120","1"
"1245468727","0","WINFIELD","","TEXAS","","75493","","33.13882827758789","0","-95.1085433959961","0","EAK GOOD NEIGHBOR HOME CARE","","","","0","1730513672","","ETMC FIRST PHYSICIANS CLINIC GILMER","","","2017-02-01","","","0","Financial mgt waiver/15min","151","151","1"
"0","0","","","","","","","0","0","0","0","","","","","0","1558910083","","AMANDA TURISSINI","","","2020-11-01","","","0","","204","204","1"
"1215219860","1790772242","BROOKLYN","BROOKLYN","NEW YORK","NEW YORK","11223","11235","40.59714889526367","40.58401870727539","-73.97358703613281","-73.94879913330078","ADVANCED CLINICAL LABORATORY SOLUTIONS,INC.","SHEEPSHEAD NURSING AND REHABILITATION CENTER LLC","","NYC Health + Hospitals South Brooklyn Health","0","1235131467","","MURRAY JONAS","","","2017-08-01","","","0","Drug test def 1-7 classes","155000","80000","1"
"1891473203","1528471349","","PORTLAND","","OREGON","","97215","0","45.514678955078125","0","-122.5995864868164","LABORATORY CORPORATION OF AMERICA","GRAIN INTEGRATIVE HEALTH, LLC","","Providence Portland Medical Center","0","1598090078","","LINDSAY BAUM","","","2024-07-01","","","83735","Assay Of Magnesium","886","117.6","1"
"1962502229","1902851306","NEW YORK","HYANNIS","NEW YORK","MASSACHUSETTS","10005","02601","40.70616149902344","41.660301208496094","-74.00907135009766","-70.29682159423828","INTEGRA PARTNERS LLC","PROVIDENCE VAMC","","Pocasset Mental Health Center","0","1205412913","","ESTHER HENEBENG","","","2023-03-01","","","0","Portable gaseous 02","144.34","24.34","1"
"1033166244","1861506560","OAKDALE","AKRON","PENNSYLVANIA","OHIO","15071","44308","40.412078857421875","41.081661224365234","-80.18781280517578","-81.51709747314453","CHARTWELL PENNSYLVANIA, LP","CHILDREN'S HOSPITAL MEDICAL CENTER OF AKRON","","Akron Children's Hospital","0","1518932698","","DOUGLAS POTOKA","","","2021-02-01","","","0","Ef blenderized foods","4631.27","2303.71","1"
"1962502229","1174522114","NEW YORK","PHILA","NEW YORK","PENNSYLVANIA","10005","19141","40.70616149902344","40.03757095336914","-74.00907135009766","-75.14578247070312","INTEGRA PARTNERS LLC","ALBERT EINSTEIN MEDICAL CENTER","","Jefferson Einstein Hospital","0","1104359538","","SARAH ELIZABETH SMITH","","","2021-11-01","","","0","Electric breast pump","170","170","1"
"1063129187","1134366834","","ALBANY","","GEORGIA","","31701","0","31.552989959716797","0","-84.15824127197266","ALBANY AREA PRIMARY HEALTH CARE, INC.","ALBANY AREA PRIMARY HEALTH CARE, INC.","","Phoebe Worth Medical Center","0","1710449574","","BLESSING AROH","","","2024-07-01","","","99213","Office/Outpatient Established Low Mdm 20 Min","2252","1800","11"
"1871275081","1417122771","","PORTLAND","","OREGON","","97210","0","45.54692077636719","0","-122.73001098632812","LABORATORY CORPORATION OF AMERICA","KWAN YIN HEALING ARTS CENTER","","Legacy Good Samaritan Medical Center","0","1437587920","","REBECCA PRINCIPE","","","2024-09-01","","","82306","25 Hydroxy Includes Fractions If Performed","309","85","1"
"1740283720","1922210517","NORTH MIAMI BEACH","MIAMI","FLORIDA","FLORIDA","33179","33175","25.95800018310547","25.734020233154297","-80.17986297607422","-80.40676879882812","COMPREHENSIVE BREAST CARE CENTERS","KENDALL OB GYN CARE, INC","","Baptist Hospital","0","1770718058","","ADRIAN MARIMON","","","2024-10-01","","","76856","Us Pelvic Nonobstetric Real-Time Image Complete","721","338","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1962161398","","LEEN BAKDASH","","","2024-08-01","","","0","Oximeter non-invasive","158.82","158.82","1"
"0","1699986331","","LOS ANGELES","","CALIFORNIA","","90033","0","34.051048278808594","0","-118.21159362792969","","COUNTY OF LOS ANGELES","","Los Angeles General Medical Center","0","1447929203","","ALEXIS PETERS","","","2023-01-01","","","0","Hosp bed semi-elect w/o matt","165","165","1"
"1265587000","1295188357","FARMINGDALE","RIVERHEAD","NEW YORK","NEW YORK","11735","11901","40.731590270996094","40.92253875732422","-73.43270111083984","-72.6465835571289","APEX LABORATORY, INC.","LONG ISLAND SELECT HEALTHCARE, INC.","","Pilgrim Psychiatric Center","0","1366565202","","SUSAN MELNICK","","","2020-08-01","","","84146","Assay Of Prolactin","169.39","19.38","1"
"1265587000","1235233008","FARMINGDALE","PORT JEFFERSON STATION","NEW YORK","NEW YORK","11735","11776","40.731590270996094","40.91360855102539","-73.43270111083984","-73.04635620117188","APEX LABORATORY, INC.","NEW YORK DIALYSIS SERVICES, INC.","","Mather Hospital","0","1558504951","","VANYA GROVER","","","2020-08-01","","","85025","Blood Count Complete Auto&Auto Difrntl Wbc","197.5","23.31","2"
"1952758781","1952758781","STUDIO CITY","STUDIO CITY","CALIFORNIA","CALIFORNIA","91604","91604","34.13882064819336","34.13882064819336","-118.3935317993164","-118.3935317993164","ELEMENTS PHARMACY","JANEO LLC","","","0","1932400710","","QUYNH BORKENHAGEN","","","2021-08-01","","","0","Specimen collect covid-19","2765","450","8"
"1649215229","1114993086","LITHIA SPRINGS","CARY","GEORGIA","NORTH CAROLINA","30122","27518","33.762969970703125","35.72983932495117","-84.63819122314453","-78.77351379394531","WYATT'S PHARMACY","WAKEMED","","WakeMed Cary Hospital","0","1982636882","","VIJAY SHESHADRI","","","2018-07-01","","","0","Replcmnt breast pump shield","1906.99","30","1"
"1962502229","1720177066","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11249","40.70616149902344","40.64839172363281","-74.00907135009766","-73.87973022460938","INTEGRA PARTNERS LLC","ODA PRIMARY HEALTH CARE NETWORK, INC.","","The Brooklyn Hospital Center","0","1750364790","","JOYCE GRIFFIN","","","2022-11-01","","","0","Lso sag r an/pos pnl pre ots","496.06","496.06","1"
"0","1699986331","","LOS ANGELES","","CALIFORNIA","","90033","0","34.051048278808594","0","-118.21159362792969","","COUNTY OF LOS ANGELES","","Los Angeles General Medical Center","0","1447929203","","ALEXIS PETERS","","","2023-01-01","","","0","Wheelchair anti-tipping devi","13","13","1"
"1871275081","1548632532","","TUALATIN","","OREGON","","97062","0","45.36874008178711","0","-122.761962890625","LABORATORY CORPORATION OF AMERICA","NORTHWEST INTEGRATIVE MEDICINE, PC","","Oregon Health & Science University Hospital","0","1568899508","","MAEGHAN COOK","","","2024-09-01","","","84144","Assay Of Progesterone","888","40","1"
"1699704700","1689653305","BERKLEY","ROYAL OAK","MICHIGAN","MICHIGAN","48072","48073","42.49787902832031","42.51919937133789","-83.18588256835938","-83.16436004638672","BEAUMONT HOME MEDICAL EQUIPMENT","WILLIAM BEAUMONT HOSPITAL","","Corewell Health William Beaumont University Hospital","0","1396028387","","LOUANNE CASE","","","2017-06-01","","","0","Electric breast pump","225","225","1"
"0","1710962550","","HOMEWOOD","","ALABAMA","","35209","0","33.46533966064453","0","-86.81159210205078","","UROLOGY CENTERS OF ALABAMA PC","","Brookwood Baptist  Medical Center","0","1316942154","","NICHOLAS BRASWELL","","","2020-06-01","","","0","","600","600","1"
"1316012909","0","EDISON","","NEW JERSEY","","08820","","40.57722091674805","0","-74.36588287353516","0","PREMIER MEDICAL LABORATORY","","","","0","1871665562","","YELENA SHVARTS","","","2022-10-01","","","86376","Microsomal Antibodies Each","9086","135","1"
"1811997638","1053360651","LIBERTYVILLE","BATON ROUGE","ILLINOIS","LOUISIANA","60048","70816","42.29521942138672","30.4289608001709","-87.94981384277344","-91.02140045166016","MEDLINE HEALTHCARE COMPANY","EAST BATON ROUGE MEDICAL CENTER LLC","","Ochsner Medical Center - Baton Rouge","0","1043540354","","JAMIE MCDONALD","","","2021-04-01","","","0","Electric breast pump","120","120","1"
"1811997638","1184083537","LIBERTYVILLE","WINCHESTER","ILLINOIS","VIRGINIA","60048","22602","42.29521942138672","39.149879455566406","-87.94981384277344","-78.26622009277344","MEDLINE HEALTHCARE COMPANY","PREMIER BIRTH CENTER LLC","","Winchester Medical Center","0","1194148916","","KIMBERLY HAINES","","","2021-06-01","","","0","Electric breast pump","120","120","1"
"1316052566","0","LAWRENCEVILLE","","GEORGIA","","30046","","33.949588775634766","0","-83.99417114257812","0","GWINNET COUNTY FIRE & EMERGENCY SERVICES","","","","0","1316052566","","GWINNET COUNTY FIRE & EMERGENCY SERVICES","","","2022-11-01","","","0","Bls-emergency","14731.75","14041.75","15"
"1891473203","1265417174","","PORTLAND","","OREGON","","97232","0","45.52919006347656","0","-122.64375305175781","LABORATORY CORPORATION OF AMERICA","OREGON CLINIC PC","","Legacy Emanuel  Medical Center","0","1689824302","","COURTNEY JACKSON","","","2024-10-01","","","83036","Hemoglobin Glycosylated A1C","236","77.7","1"
"0","1407973043","","RICHMOND","","CALIFORNIA","","94801","0","37.94963836669922","0","-122.38114166259766","","LIFELONG MEDICAL CARE","","","0","1578736328","","BRAZELL CARTER","","","2023-11-01","","","0","Hosp bed semi-electr w/ matt","650.27","458.08","1"
"1659550705","1821113192","HIALEAH","BOCA RATON","FLORIDA","FLORIDA","33016","33431","25.894899368286133","26.381010055541992","-80.33242797851562","-80.1034927368164","DIAGNOSTIC MEDICAL IMAGING LLC","ORTHO FLORIDA, LLC","","Boca Raton Regional Hospital","0","1831185602","","LUIS ESCOBAR","","","2020-08-01","","","73030","Radex Shoulder Complete Minimum 2 Views","1042.21","70.92","1"
"1154320687","0","BLOUNTVILLE","","TENNESSEE","","37617","","36.530670166015625","0","-82.3720932006836","0","SULLIVAN COUNTY EMS","","","","0","1154320687","","SULLIVAN COUNTY EMS","","","2022-03-01","","","0","Ground mileage","971.06","127.61","1"
"1962502229","1245370717","NEW YORK","RICHMOND HILL","NEW YORK","NEW YORK","10005","11418","40.70616149902344","40.700191497802734","-74.00907135009766","-73.83615112304688","INTEGRA PARTNERS LLC","JAMAICA HOSPITAL","","Jamaica Hospital Medical Center","0","1336480664","","MARIA HERNANDEZ","","","2023-03-01","","","0","Pelvic control band & belt u","1383.83","792.12","2"
"1154494474","0","FRISCO","","TEXAS","","75034","","33.15195846557617","0","-96.8603515625","0","KROGER PHARMACY","","","","0","1154494474","","KROGER PHARMACY","","","2017-09-01","","","90732","Ppsv23 Vaccine 2 Yrs Or Older For Subq/Im Use","330","296.55","3"
"1538144910","1215264916","BURLINGTON","CHANTILLY","NORTH CAROLINA","VIRGINIA","27215","20151","36.03179168701172","38.89569091796875","-79.48890686035156","-77.44486999511719","LABORATORY CORPORATION OF AMERICA HOLDINGS","INOVA PHYSICIAN PARTNERS, LLC","","Inova Fair Oaks Hospital","0","1356963847","","OGHENETEGA NDUKA","","","2024-10-01","","","87491","Iadna Chlamydia Trachomatis Amplified Probe Tq","991","132.66","1"
"1538144910","1215264916","BURLINGTON","CHANTILLY","NORTH CAROLINA","VIRGINIA","27215","20151","36.03179168701172","38.89569091796875","-79.48890686035156","-77.44486999511719","LABORATORY CORPORATION OF AMERICA HOLDINGS","INOVA PHYSICIAN PARTNERS, LLC","","Inova Fair Oaks Hospital","0","1356963847","","OGHENETEGA NDUKA","","","2024-10-01","","","80061","Lipid Panel","991","45","1"
"1598791188","1275536799","GRAND COTEAU","LAFAYETTE","LOUISIANA","LOUISIANA","70541","70503","30.425600051879883","30.172800064086914","-92.04582214355469","-92.06056213378906","OGH IMAGING, LLC","LAFAYETTE GENERAL MEDICAL CENTER INC","","Ochsner Lafayette General Medical Center","0","1265480503","","BRYTTON ELDREDGE","","","2020-08-01","","","0","Locm 300-399mg/ml iodine,1ml","4127","63","1"
"1811997638","1578568481","LIBERTYVILLE","SLIDELL","ILLINOIS","LOUISIANA","60048","70458","42.29521942138672","30.258649826049805","-87.94981384277344","-89.7944107055664","MEDLINE HEALTHCARE COMPANY","SLIDELL MEMORIAL HOSPITAL","","Slidell Memorial Hospital","0","1417953597","","BLAKE LANDRY","","","2021-10-01","","","0","Electric breast pump","174.77","174.77","1"
"1265587000","0","FARMINGDALE","","NEW YORK","","11735","","40.731590270996094","0","-73.43270111083984","0","APEX LABORATORY, INC.","","","","0","1760583553","","RAYMOND SOLETIC","","","2020-08-01","","","84432","Assay Of Thyroglobulin","92.58","16.06","1"
"1962502229","1952476988","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10467","40.70616149902344","40.88085174560547","-74.00907135009766","-73.87393951416016","INTEGRA PARTNERS LLC","MONTEFIORE MEDICAL CENTER","","Montefiore Hospital- Moses Campus","0","1104359322","","KERLY GUERRERO","","","2022-12-01","","","0","Sio flex pelvic/sacr pre ots","188.36","58.26","1"
"1811997638","1952398125","LIBERTYVILLE","LANCASTER","ILLINOIS","PENNSYLVANIA","60048","17601","42.29521942138672","40.07358169555664","-87.94981384277344","-76.3145523071289","MEDLINE HEALTHCARE COMPANY","SUSQUEHANNA VALLEY WOMEN'S HEALTH CARE, PC","","Lancaster Behavioral Health Hospital","0","1114997103","","LISA BILLITER","","","2021-07-01","","","0","Electric breast pump","250","250","1"
"0","1992157697","","GARLAND","","TEXAS","","75043","0","32.85707092285156","0","-96.57940673828125","","BROADWAY I-30 MEDICAL CLINIC, PLLC","","","0","1033153192","","CARLTON CLARKE","","","2022-08-01","","","0","Adult size pull-on lg","2.32","1.08","1"
"1265587000","1568576908","FARMINGDALE","BOCA RATON","NEW YORK","FLORIDA","11735","33486","40.731590270996094","26.34705924987793","-73.43270111083984","-80.11428833007812","APEX LABORATORY, INC.","EAST COAST MEDICAL ASSOCIATES, INC.","","Boca Raton Regional Hospital","0","1649384157","","BRYAN VINIK","","","2020-07-01","","","83519","Immunoassay Analyte Quant Radioimmunoassay","122.38","18.4","1"
"1952882243","0","SACRAMENTO","","CALIFORNIA","","95815","","38.6054801940918","0","-121.4472885131836","0","PHYSICAL THERAPY & REHABILITATION SERVICES, PC","","","","0","1396198982","","Wellspace Health Alhambra Community Health Center","","","2021-02-01","","","0","","590","110","1"
"1417915653","1669767695","WARRENDALE","NAPLES","PENNSYLVANIA","FLORIDA","15086","34110","40.665409088134766","26.295530319213867","-80.09503936767578","-81.78559112548828","ACCREDO HEALTH GROUP INC","KEVIN P ROSENBACH, MD PA","","NCH Baker Downtown","0","1841268133","","KEVIN ROSENBACH","","","2020-08-01","","","0","Services sup & acc used in home for adm ivig","42025.48","900","1"
"1962502229","1073633574","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11229","40.70616149902344","40.6008186340332","-74.00907135009766","-73.94400024414062","INTEGRA PARTNERS LLC","MEDWELL WOMENS MEDICAL SERVICES PLLC","","Maimonides Midwood Community Hospital","0","1649354036","","SUSAN SHI","","","2024-03-01","","","0","Electric breast pump","145","145","1"
"1962502229","1285826438","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10006","40.70616149902344","40.709678649902344","-74.00907135009766","-74.0128402709961","INTEGRA PARTNERS LLC","NEW YORK UNIVERSITY","","","0","1023108834","","MARLYNE CHARLES","","","2022-12-01","","","0","Electric breast pump","145","145","1"
"1962502229","1285980375","NEW YORK","MIAMI","NEW YORK","FLORIDA","10005","33137","40.70616149902344","25.81528091430664","-74.00907135009766","-80.17800903320312","INTEGRA PARTNERS LLC","MAGNOLIA BIRTH HOUSE","","Miami Jewish Health Systems","0","1578900304","","JAMARAH AMANI","","","2024-11-01","","","0","Electric breast pump","155","155","1"
"0","1154314789","","WICHITA","","KANSAS","","67214","0","37.707210540771484","0","-97.31786346435547","","ASCENSION VIA CHRISTI HOSPITALS WICHITA INC.","","Ascension Via Christi St. Francis","0","1831194810","","LAUREN DUERR","","","2023-02-01","","","0","Walker folding wheeled w/o s","147","147","1"
"1033166244","0","OAKDALE","","PENNSYLVANIA","","15071","","40.412078857421875","0","-80.18781280517578","0","CHARTWELL PENNSYLVANIA, LP","","","","0","1215556030","","REBECCA SALIGA","","","2024-11-01","","","0","Hit enteral pump diem","3944.94","2100","1"
"0","1609900851","","MANSFIELD","","OHIO","","44906","0","40.76573944091797","0","-82.57694244384766","","D & I ASSOCIATES INC","","OhioHealth Mansfield Hospital","0","1164420295","","JUAN CARLOS PENHOS","","","2020-07-01","","","0","Hhs/hospice of lpn ea 15 min","203.25","40.65","1"
"1023191368","0","ISLETA","","NEW MEXICO","","87022","","34.89773178100586","0","-106.70539093017578","0","PUEBLOF OF ISLETA EMS","","","","0","1023191368","","PUEBLOF OF ISLETA EMS","","","2021-01-01","","","0","Bls-emergency","677.75","512","1"
"1972894772","1780665356","BAKERSFIELD","LANCASTER","CALIFORNIA","CALIFORNIA","93313","93534","35.163238525390625","34.71569061279297","-119.04634857177734","-118.1512222290039","OPTION CARE","GERI-CARE V, LLC","","Antelope Valley Medical Center","0","1881053205","","AARUSHI PAREKH","","","2021-02-01","","","0","Amphotericin b liposome inj","18762.58","17012.58","1"
"1912952375","1992798409","SOUTHLAKE","COEUR D ALENE","TEXAS","IDAHO","76092","83814","32.95998001098633","47.639610290527344","-97.14859008789062","-116.75208282470703","BYRAM HEALTHCARE CENTERS, INC.","KOOTENAI HEALTH","","Kootenai Health","0","1144653247","","KATY WARZECHA","","","2024-11-01","","","0","Electric breast pump","150","150","1"
"1114994662","1801833983","BRIDGEVIEW","DOWNERS GROVE","ILLINOIS","ILLINOIS","60455","60515","41.74211120605469","41.809608459472656","-87.80863189697266","-88.02288818359375","ADVOCATE HOME CARE PRODUCTS, INC","DU PAGE MEDICAL GROUP LTD","","","0","1699192690","","PRISCILLA CARVALHO","","","2021-06-01","","","0","Oximeter non-invasive","1281","693","1"
"1306961792","1255358065","RICHMOND","GLEN ALLEN","VIRGINIA","VIRGINIA","23224","23059","37.4977912902832","37.704891204833984","-77.46621704101562","-77.56250762939453","THRIVE SKILLED PEDIATRIC CARE","PEDIATRICS, INC.","","Memorial Regional Medical Center","0","1487781654","","ELAINE EGAN","","","2017-09-01","","","0","Phototherapy light w/ photom","750","750","1"
"1871530667","0","GREENVILLE","","SOUTH CAROLINA","","29601","","34.84775161743164","0","-82.40270233154297","0","GREENVILLE COUNTY EMS","","","","0","1871530667","","GREENVILLE COUNTY EMS","","","2021-02-01","","","0","Bls-emergency","17607.17","17120.25","28"
